feature_name	compartment	prefilter_column
Nuclei_Intensity_StdIntensity_WGA	Nuclei	False
Nuclei_Intensity_UpperQuartileIntensity_ConA	Nuclei	False
Nuclei_Intensity_UpperQuartileIntensity_DAPI_Painting	Nuclei	False
Nuclei_Intensity_UpperQuartileIntensity_Mito	Nuclei	False
Nuclei_Intensity_UpperQuartileIntensity_Phalloidin	Nuclei	False
Nuclei_Intensity_UpperQuartileIntensity_WGA	Nuclei	False
Nuclei_Location_CenterMassIntensity_X_ConA	Nuclei	True
Nuclei_Location_CenterMassIntensity_X_DAPI_Painting	Nuclei	True
Nuclei_Location_CenterMassIntensity_X_Mito	Nuclei	True
Nuclei_Location_CenterMassIntensity_X_Phalloidin	Nuclei	True
Nuclei_Location_CenterMassIntensity_X_WGA	Nuclei	True
Nuclei_Location_CenterMassIntensity_Y_ConA	Nuclei	True
Nuclei_Location_CenterMassIntensity_Y_DAPI_Painting	Nuclei	True
Nuclei_Location_CenterMassIntensity_Y_Mito	Nuclei	True
Nuclei_Location_CenterMassIntensity_Y_Phalloidin	Nuclei	True
Nuclei_Location_CenterMassIntensity_Y_WGA	Nuclei	True
Nuclei_Location_CenterMassIntensity_Z_ConA	Nuclei	True
Nuclei_Location_CenterMassIntensity_Z_DAPI_Painting	Nuclei	True
Nuclei_Location_CenterMassIntensity_Z_Mito	Nuclei	True
Nuclei_Location_CenterMassIntensity_Z_Phalloidin	Nuclei	True
Nuclei_Location_CenterMassIntensity_Z_WGA	Nuclei	True
Nuclei_Location_Center_X	Nuclei	True
Nuclei_Location_Center_Y	Nuclei	True
Nuclei_Location_Center_Z	Nuclei	True
Nuclei_Location_MaxIntensity_X_ConA	Nuclei	True
Nuclei_Location_MaxIntensity_X_DAPI_Painting	Nuclei	True
Nuclei_Location_MaxIntensity_X_Mito	Nuclei	True
Nuclei_Location_MaxIntensity_X_Phalloidin	Nuclei	True
Nuclei_Location_MaxIntensity_X_WGA	Nuclei	True
Nuclei_Location_MaxIntensity_Y_ConA	Nuclei	True
Nuclei_Location_MaxIntensity_Y_DAPI_Painting	Nuclei	True
Nuclei_Location_MaxIntensity_Y_Mito	Nuclei	True
Nuclei_Location_MaxIntensity_Y_Phalloidin	Nuclei	True
Nuclei_Location_MaxIntensity_Y_WGA	Nuclei	True
Nuclei_Location_MaxIntensity_Z_ConA	Nuclei	True
Nuclei_Location_MaxIntensity_Z_DAPI_Painting	Nuclei	True
Nuclei_Location_MaxIntensity_Z_Mito	Nuclei	True
Nuclei_Location_MaxIntensity_Z_Phalloidin	Nuclei	True
Nuclei_Location_MaxIntensity_Z_WGA	Nuclei	True
Nuclei_Neighbors_AngleBetweenNeighbors_2	Nuclei	False
Nuclei_Neighbors_FirstClosestDistance_2	Nuclei	False
Nuclei_Neighbors_FirstClosestObjectNumber_2	Nuclei	False
Nuclei_Neighbors_NumberOfNeighbors_2	Nuclei	False
Nuclei_Neighbors_PercentTouching_2	Nuclei	False
Nuclei_Neighbors_SecondClosestDistance_2	Nuclei	False
Nuclei_Neighbors_SecondClosestObjectNumber_2	Nuclei	False
Nuclei_Number_Object_Number	Nuclei	False
Nuclei_ObjectSkeleton_NumberBranchEnds_mito_skel	Nuclei	False
Nuclei_ObjectSkeleton_NumberNonTrunkBranches_mito_skel	Nuclei	False
Nuclei_ObjectSkeleton_NumberTrunks_mito_skel	Nuclei	False
Nuclei_ObjectSkeleton_TotalObjectSkeletonLength_mito_skel	Nuclei	False
Nuclei_RadialDistribution_FracAtD_ConA_1of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_ConA_2of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_ConA_3of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_ConA_4of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_DAPI_Painting_1of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_DAPI_Painting_2of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_DAPI_Painting_3of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_DAPI_Painting_4of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_Mito_1of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_Mito_2of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_Mito_3of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_Mito_4of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_Phalloidin_1of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_Phalloidin_2of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_Phalloidin_3of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_Phalloidin_4of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_WGA_1of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_WGA_2of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_WGA_3of4	Nuclei	False
Nuclei_RadialDistribution_FracAtD_WGA_4of4	Nuclei	False
Nuclei_RadialDistribution_MeanFrac_ConA_1of4	Nuclei	False
Nuclei_RadialDistribution_MeanFrac_ConA_2of4	Nuclei	False
Nuclei_RadialDistribution_MeanFrac_ConA_3of4	Nuclei	False
Nuclei_RadialDistribution_MeanFrac_ConA_4of4	Nuclei	False
Nuclei_RadialDistribution_MeanFrac_DAPI_Painting_1of4	Nuclei	False
Nuclei_RadialDistribution_MeanFrac_DAPI_Painting_2of4	Nuclei	False
Nuclei_RadialDistribution_MeanFrac_DAPI_Painting_3of4	Nuclei	False
Nuclei_RadialDistribution_MeanFrac_DAPI_Painting_4of4	Nuclei	False
Nuclei_RadialDistribution_MeanFrac_Mito_1of4	Nuclei	False
Nuclei_RadialDistribution_MeanFrac_Mito_2of4	Nuclei	False
Nuclei_RadialDistribution_MeanFrac_Mito_3of4	Nuclei	False
Nuclei_RadialDistribution_MeanFrac_Mito_4of4	Nuclei	False
Nuclei_RadialDistribution_MeanFrac_Phalloidin_1of4	Nuclei	False
Nuclei_RadialDistribution_MeanFrac_Phalloidin_2of4	Nuclei	False
Nuclei_RadialDistribution_MeanFrac_Phalloidin_3of4	Nuclei	False
Nuclei_RadialDistribution_MeanFrac_Phalloidin_4of4	Nuclei	False
Nuclei_RadialDistribution_MeanFrac_WGA_1of4	Nuclei	False
Nuclei_RadialDistribution_MeanFrac_WGA_2of4	Nuclei	False
Nuclei_RadialDistribution_MeanFrac_WGA_3of4	Nuclei	False
Nuclei_RadialDistribution_MeanFrac_WGA_4of4	Nuclei	False
Nuclei_RadialDistribution_RadialCV_ConA_1of4	Nuclei	False
Nuclei_RadialDistribution_RadialCV_ConA_2of4	Nuclei	False
Nuclei_RadialDistribution_RadialCV_ConA_3of4	Nuclei	False
Nuclei_RadialDistribution_RadialCV_ConA_4of4	Nuclei	False
Nuclei_RadialDistribution_RadialCV_DAPI_Painting_1of4	Nuclei	False
Nuclei_RadialDistribution_RadialCV_DAPI_Painting_2of4	Nuclei	False
Nuclei_RadialDistribution_RadialCV_DAPI_Painting_3of4	Nuclei	False
Nuclei_RadialDistribution_RadialCV_DAPI_Painting_4of4	Nuclei	False
Nuclei_RadialDistribution_RadialCV_Mito_1of4	Nuclei	False
Nuclei_RadialDistribution_RadialCV_Mito_2of4	Nuclei	False
Nuclei_RadialDistribution_RadialCV_Mito_3of4	Nuclei	False
Nuclei_RadialDistribution_RadialCV_Mito_4of4	Nuclei	False
Nuclei_RadialDistribution_RadialCV_Phalloidin_1of4	Nuclei	False
Nuclei_RadialDistribution_RadialCV_Phalloidin_2of4	Nuclei	False
Nuclei_RadialDistribution_RadialCV_Phalloidin_3of4	Nuclei	False
Nuclei_RadialDistribution_RadialCV_Phalloidin_4of4	Nuclei	False
Nuclei_RadialDistribution_RadialCV_WGA_1of4	Nuclei	False
Nuclei_RadialDistribution_RadialCV_WGA_2of4	Nuclei	False
Nuclei_RadialDistribution_RadialCV_WGA_3of4	Nuclei	False
Nuclei_RadialDistribution_RadialCV_WGA_4of4	Nuclei	False
Nuclei_Texture_AngularSecondMoment_ConA_10_00_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_ConA_10_01_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_ConA_10_02_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_ConA_10_03_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_ConA_20_00_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_ConA_20_01_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_ConA_20_02_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_ConA_20_03_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_ConA_5_00_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_ConA_5_01_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_ConA_5_02_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_ConA_5_03_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_DAPI_Painting_10_00_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_DAPI_Painting_10_01_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_DAPI_Painting_10_02_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_DAPI_Painting_10_03_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_DAPI_Painting_20_00_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_DAPI_Painting_20_01_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_DAPI_Painting_20_02_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_DAPI_Painting_20_03_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_DAPI_Painting_5_00_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_DAPI_Painting_5_01_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_DAPI_Painting_5_02_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_DAPI_Painting_5_03_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_Mito_10_00_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_Mito_10_01_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_Mito_10_02_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_Mito_10_03_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_Mito_20_00_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_Mito_20_01_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_Mito_20_02_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_Mito_20_03_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_Mito_5_00_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_Mito_5_01_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_Mito_5_02_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_Mito_5_03_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_Phalloidin_10_00_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_Phalloidin_10_01_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_Phalloidin_10_02_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_Phalloidin_10_03_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_Phalloidin_20_00_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_Phalloidin_20_01_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_Phalloidin_20_02_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_Phalloidin_20_03_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_Phalloidin_5_00_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_Phalloidin_5_01_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_Phalloidin_5_02_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_Phalloidin_5_03_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_WGA_10_00_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_WGA_10_01_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_WGA_10_02_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_WGA_10_03_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_WGA_20_00_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_WGA_20_01_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_WGA_20_02_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_WGA_20_03_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_WGA_5_00_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_WGA_5_01_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_WGA_5_02_256	Nuclei	False
Nuclei_Texture_AngularSecondMoment_WGA_5_03_256	Nuclei	False
Nuclei_Texture_Contrast_ConA_10_00_256	Nuclei	False
Nuclei_Texture_Contrast_ConA_10_01_256	Nuclei	False
Nuclei_Texture_Contrast_ConA_10_02_256	Nuclei	False
Nuclei_Texture_Contrast_ConA_10_03_256	Nuclei	False
Nuclei_Texture_Contrast_ConA_20_00_256	Nuclei	False
Nuclei_Texture_Contrast_ConA_20_01_256	Nuclei	False
Nuclei_Texture_Contrast_ConA_20_02_256	Nuclei	False
Nuclei_Texture_Contrast_ConA_20_03_256	Nuclei	False
Nuclei_Texture_Contrast_ConA_5_00_256	Nuclei	False
Nuclei_Texture_Contrast_ConA_5_01_256	Nuclei	False
Nuclei_Texture_Contrast_ConA_5_02_256	Nuclei	False
Nuclei_Texture_Contrast_ConA_5_03_256	Nuclei	False
Nuclei_Texture_Contrast_DAPI_Painting_10_00_256	Nuclei	False
Nuclei_Texture_Contrast_DAPI_Painting_10_01_256	Nuclei	False
Nuclei_Texture_Contrast_DAPI_Painting_10_02_256	Nuclei	False
Nuclei_Texture_Contrast_DAPI_Painting_10_03_256	Nuclei	False
Nuclei_Texture_Contrast_DAPI_Painting_20_00_256	Nuclei	False
Nuclei_Texture_Contrast_DAPI_Painting_20_01_256	Nuclei	False
Nuclei_Texture_Contrast_DAPI_Painting_20_02_256	Nuclei	False
Nuclei_Texture_Contrast_DAPI_Painting_20_03_256	Nuclei	False
Nuclei_Texture_Contrast_DAPI_Painting_5_00_256	Nuclei	False
Nuclei_Texture_Contrast_DAPI_Painting_5_01_256	Nuclei	False
Nuclei_Texture_Contrast_DAPI_Painting_5_02_256	Nuclei	False
Nuclei_Texture_Contrast_DAPI_Painting_5_03_256	Nuclei	False
Nuclei_Texture_Contrast_Mito_10_00_256	Nuclei	False
Nuclei_Texture_Contrast_Mito_10_01_256	Nuclei	False
Nuclei_Texture_Contrast_Mito_10_02_256	Nuclei	False
Nuclei_Texture_Contrast_Mito_10_03_256	Nuclei	False
Nuclei_Texture_Contrast_Mito_20_00_256	Nuclei	False
Nuclei_Texture_Contrast_Mito_20_01_256	Nuclei	False
Nuclei_Texture_Contrast_Mito_20_02_256	Nuclei	False
Nuclei_Texture_Contrast_Mito_20_03_256	Nuclei	False
Nuclei_Texture_Contrast_Mito_5_00_256	Nuclei	False
Nuclei_Texture_Contrast_Mito_5_01_256	Nuclei	False
Nuclei_Texture_Contrast_Mito_5_02_256	Nuclei	False
Nuclei_Texture_Contrast_Mito_5_03_256	Nuclei	False
Nuclei_Texture_Contrast_Phalloidin_10_00_256	Nuclei	False
Nuclei_Texture_Contrast_Phalloidin_10_01_256	Nuclei	False
Nuclei_Texture_Contrast_Phalloidin_10_02_256	Nuclei	False
Nuclei_Texture_Contrast_Phalloidin_10_03_256	Nuclei	False
Nuclei_Texture_Contrast_Phalloidin_20_00_256	Nuclei	False
Nuclei_Texture_Contrast_Phalloidin_20_01_256	Nuclei	False
Nuclei_Texture_Contrast_Phalloidin_20_02_256	Nuclei	False
Nuclei_Texture_Contrast_Phalloidin_20_03_256	Nuclei	False
Nuclei_Texture_Contrast_Phalloidin_5_00_256	Nuclei	False
Nuclei_Texture_Contrast_Phalloidin_5_01_256	Nuclei	False
Nuclei_Texture_Contrast_Phalloidin_5_02_256	Nuclei	False
Nuclei_Texture_Contrast_Phalloidin_5_03_256	Nuclei	False
Nuclei_Texture_Contrast_WGA_10_00_256	Nuclei	False
Nuclei_Texture_Contrast_WGA_10_01_256	Nuclei	False
Nuclei_Texture_Contrast_WGA_10_02_256	Nuclei	False
Nuclei_Texture_Contrast_WGA_10_03_256	Nuclei	False
Nuclei_Texture_Contrast_WGA_20_00_256	Nuclei	False
Nuclei_Texture_Contrast_WGA_20_01_256	Nuclei	False
Nuclei_Texture_Contrast_WGA_20_02_256	Nuclei	False
Nuclei_Texture_Contrast_WGA_20_03_256	Nuclei	False
Nuclei_Texture_Contrast_WGA_5_00_256	Nuclei	False
Nuclei_Texture_Contrast_WGA_5_01_256	Nuclei	False
Nuclei_Texture_Contrast_WGA_5_02_256	Nuclei	False
Nuclei_Texture_Contrast_WGA_5_03_256	Nuclei	False
Nuclei_Texture_Correlation_ConA_10_00_256	Nuclei	False
Nuclei_Texture_Correlation_ConA_10_01_256	Nuclei	False
Nuclei_Texture_Correlation_ConA_10_02_256	Nuclei	False
Nuclei_Texture_Correlation_ConA_10_03_256	Nuclei	False
Nuclei_Texture_Correlation_ConA_20_00_256	Nuclei	False
Nuclei_Texture_Correlation_ConA_20_01_256	Nuclei	False
Nuclei_Texture_Correlation_ConA_20_02_256	Nuclei	False
Nuclei_Texture_Correlation_ConA_20_03_256	Nuclei	False
Nuclei_Texture_Correlation_ConA_5_00_256	Nuclei	False
Nuclei_Texture_Correlation_ConA_5_01_256	Nuclei	False
Nuclei_Texture_Correlation_ConA_5_02_256	Nuclei	False
Nuclei_Texture_Correlation_ConA_5_03_256	Nuclei	False
Nuclei_Texture_Correlation_DAPI_Painting_10_00_256	Nuclei	False
Nuclei_Texture_Correlation_DAPI_Painting_10_01_256	Nuclei	False
Nuclei_Texture_Correlation_DAPI_Painting_10_02_256	Nuclei	False
Nuclei_Texture_Correlation_DAPI_Painting_10_03_256	Nuclei	False
Nuclei_Texture_Correlation_DAPI_Painting_20_00_256	Nuclei	False
Nuclei_Texture_Correlation_DAPI_Painting_20_01_256	Nuclei	False
Nuclei_Texture_Correlation_DAPI_Painting_20_02_256	Nuclei	False
Nuclei_Texture_Correlation_DAPI_Painting_20_03_256	Nuclei	False
Nuclei_Texture_Correlation_DAPI_Painting_5_00_256	Nuclei	False
Nuclei_Texture_Correlation_DAPI_Painting_5_01_256	Nuclei	False
Nuclei_Texture_Correlation_DAPI_Painting_5_02_256	Nuclei	False
Nuclei_Texture_Correlation_DAPI_Painting_5_03_256	Nuclei	False
Nuclei_Texture_Correlation_Mito_10_00_256	Nuclei	False
Nuclei_Texture_Correlation_Mito_10_01_256	Nuclei	False
Nuclei_Texture_Correlation_Mito_10_02_256	Nuclei	False
Nuclei_Texture_Correlation_Mito_10_03_256	Nuclei	False
Nuclei_Texture_Correlation_Mito_20_00_256	Nuclei	False
Nuclei_Texture_Correlation_Mito_20_01_256	Nuclei	False
Nuclei_Texture_Correlation_Mito_20_02_256	Nuclei	False
Nuclei_Texture_Correlation_Mito_20_03_256	Nuclei	False
Nuclei_Texture_Correlation_Mito_5_00_256	Nuclei	False
Nuclei_Texture_Correlation_Mito_5_01_256	Nuclei	False
Nuclei_Texture_Correlation_Mito_5_02_256	Nuclei	False
Nuclei_Texture_Correlation_Mito_5_03_256	Nuclei	False
Nuclei_Texture_Correlation_Phalloidin_10_00_256	Nuclei	False
Nuclei_Texture_Correlation_Phalloidin_10_01_256	Nuclei	False
Nuclei_Texture_Correlation_Phalloidin_10_02_256	Nuclei	False
Nuclei_Texture_Correlation_Phalloidin_10_03_256	Nuclei	False
Nuclei_Texture_Correlation_Phalloidin_20_00_256	Nuclei	False
Nuclei_Texture_Correlation_Phalloidin_20_01_256	Nuclei	False
Nuclei_Texture_Correlation_Phalloidin_20_02_256	Nuclei	False
Nuclei_Texture_Correlation_Phalloidin_20_03_256	Nuclei	False
Nuclei_Texture_Correlation_Phalloidin_5_00_256	Nuclei	False
Nuclei_Texture_Correlation_Phalloidin_5_01_256	Nuclei	False
Nuclei_Texture_Correlation_Phalloidin_5_02_256	Nuclei	False
Nuclei_Texture_Correlation_Phalloidin_5_03_256	Nuclei	False
Nuclei_Texture_Correlation_WGA_10_00_256	Nuclei	False
Nuclei_Texture_Correlation_WGA_10_01_256	Nuclei	False
Nuclei_Texture_Correlation_WGA_10_02_256	Nuclei	False
Nuclei_Texture_Correlation_WGA_10_03_256	Nuclei	False
Nuclei_Texture_Correlation_WGA_20_00_256	Nuclei	False
Nuclei_Texture_Correlation_WGA_20_01_256	Nuclei	False
Nuclei_Texture_Correlation_WGA_20_02_256	Nuclei	False
Nuclei_Texture_Correlation_WGA_20_03_256	Nuclei	False
Nuclei_Texture_Correlation_WGA_5_00_256	Nuclei	False
Nuclei_Texture_Correlation_WGA_5_01_256	Nuclei	False
Nuclei_Texture_Correlation_WGA_5_02_256	Nuclei	False
Nuclei_Texture_Correlation_WGA_5_03_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_ConA_10_00_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_ConA_10_01_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_ConA_10_02_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_ConA_10_03_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_ConA_20_00_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_ConA_20_01_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_ConA_20_02_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_ConA_20_03_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_ConA_5_00_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_ConA_5_01_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_ConA_5_02_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_ConA_5_03_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_DAPI_Painting_10_00_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_DAPI_Painting_10_01_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_DAPI_Painting_10_02_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_DAPI_Painting_10_03_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_DAPI_Painting_20_00_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_DAPI_Painting_20_01_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_DAPI_Painting_20_02_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_DAPI_Painting_20_03_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_DAPI_Painting_5_00_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_DAPI_Painting_5_01_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_DAPI_Painting_5_02_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_DAPI_Painting_5_03_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_Mito_10_00_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_Mito_10_01_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_Mito_10_02_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_Mito_10_03_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_Mito_20_00_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_Mito_20_01_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_Mito_20_02_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_Mito_20_03_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_Mito_5_00_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_Mito_5_01_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_Mito_5_02_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_Mito_5_03_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_Phalloidin_10_00_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_Phalloidin_10_01_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_Phalloidin_10_02_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_Phalloidin_10_03_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_Phalloidin_20_00_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_Phalloidin_20_01_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_Phalloidin_20_02_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_Phalloidin_20_03_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_Phalloidin_5_00_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_Phalloidin_5_01_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_Phalloidin_5_02_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_Phalloidin_5_03_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_WGA_10_00_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_WGA_10_01_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_WGA_10_02_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_WGA_10_03_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_WGA_20_00_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_WGA_20_01_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_WGA_20_02_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_WGA_20_03_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_WGA_5_00_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_WGA_5_01_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_WGA_5_02_256	Nuclei	False
Nuclei_Texture_DifferenceEntropy_WGA_5_03_256	Nuclei	False
Nuclei_Texture_DifferenceVariance_ConA_10_00_256	Nuclei	False
Nuclei_Texture_DifferenceVariance_ConA_10_01_256	Nuclei	False
Nuclei_Texture_DifferenceVariance_ConA_10_02_256	Nuclei	False
Nuclei_Texture_DifferenceVariance_ConA_10_03_256	Nuclei	False
Nuclei_Texture_DifferenceVariance_ConA_20_00_256	Nuclei	False
Nuclei_Texture_DifferenceVariance_ConA_20_01_256	Nuclei	False
Nuclei_Texture_DifferenceVariance_ConA_20_02_256	Nuclei	False
Nuclei_Texture_DifferenceVariance_ConA_20_03_256	Nuclei	False
Nuclei_Texture_DifferenceVariance_ConA_5_00_256	Nuclei	False
Nuclei_Texture_DifferenceVariance_ConA_5_01_256	Nuclei	False
Nuclei_Texture_DifferenceVariance_ConA_5_02_256	Nuclei	False
Nuclei_Texture_DifferenceVariance_ConA_5_03_256	Nuclei	False
Nuclei_Texture_DifferenceVariance_DAPI_Painting_10_00_256	Nuclei	False
Nuclei_Texture_DifferenceVariance_DAPI_Painting_10_01_256	Nuclei	False
Nuclei_Texture_DifferenceVariance_DAPI_Painting_10_02_256	Nuclei	False
Nuclei_Texture_DifferenceVariance_DAPI_Painting_10_03_256	Nuclei	False
Nuclei_Texture_DifferenceVariance_DAPI_Painting_20_00_256	Nuclei	False
Nuclei_Texture_DifferenceVariance_DAPI_Painting_20_01_256	Nuclei	False
Nuclei_Texture_DifferenceVariance_DAPI_Painting_20_02_256	Nuclei	False
Nuclei_Texture_DifferenceVariance_DAPI_Painting_20_03_256	Nuclei	False
Nuclei_Texture_DifferenceVariance_DAPI_Painting_5_00_256	Nuclei	False
Nuclei_Texture_DifferenceVariance_DAPI_Painting_5_01_256	Nuclei	False
Nuclei_Texture_DifferenceVariance_DAPI_Painting_5_02_256	Nuclei	False
Nuclei_Texture_DifferenceVariance_DAPI_Painting_5_03_256	Nuclei	False
Nuclei_Texture_DifferenceVariance_Mito_10_00_256	Nuclei	False
Nuclei_Texture_DifferenceVariance_Mito_10_01_256	Nuclei	False
Nuclei_Texture_DifferenceVariance_Mito_10_02_256	Nuclei	False
