Cell_Quality	cell_count	site	plate	well	site_location	Metadata_dataset_split
Bad	1191	CP186F-Well3-38	CP186F	Well3	38	ALLBATCHES___ALLPLATES___ALLWELLS
Great	372	CP186F-Well3-38	CP186F	Well3	38	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	97	CP186F-Well3-38	CP186F	Well3	38	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2449	CP186F-Well2-66	CP186F	Well2	66	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2413	CP186F-Well2-66	CP186F	Well2	66	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1198	CP186F-Well2-66	CP186F	Well2	66	ALLBATCHES___ALLPLATES___ALLWELLS
Great	519	CP186F-Well2-66	CP186F	Well2	66	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	159	CP186F-Well2-66	CP186F	Well2	66	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2102	CP186F-Well1-58	CP186F	Well1	58	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1536	CP186F-Well1-58	CP186F	Well1	58	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1308	CP186F-Well1-58	CP186F	Well1	58	ALLBATCHES___ALLPLATES___ALLWELLS
Great	379	CP186F-Well1-58	CP186F	Well1	58	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	143	CP186F-Well1-58	CP186F	Well1	58	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1144	CP186F-Well6-62	CP186F	Well6	62	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1074	CP186F-Well6-62	CP186F	Well6	62	ALLBATCHES___ALLPLATES___ALLWELLS
Great	304	CP186F-Well6-62	CP186F	Well6	62	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	271	CP186F-Well6-62	CP186F	Well6	62	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	237	CP186F-Well6-62	CP186F	Well6	62	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1499	CP186F-Well5-18	CP186F	Well5	18	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1454	CP186F-Well5-18	CP186F	Well5	18	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	582	CP186F-Well5-18	CP186F	Well5	18	ALLBATCHES___ALLPLATES___ALLWELLS
Great	344	CP186F-Well5-18	CP186F	Well5	18	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	267	CP186F-Well5-18	CP186F	Well5	18	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1937	CP186F-Well3-74	CP186F	Well3	74	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1883	CP186F-Well3-74	CP186F	Well3	74	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	785	CP186F-Well3-74	CP186F	Well3	74	ALLBATCHES___ALLPLATES___ALLWELLS
Great	489	CP186F-Well3-74	CP186F	Well3	74	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	365	CP186F-Well3-74	CP186F	Well3	74	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1270	CP186F-Well4-46	CP186F	Well4	46	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1086	CP186F-Well4-46	CP186F	Well4	46	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	790	CP186F-Well4-46	CP186F	Well4	46	ALLBATCHES___ALLPLATES___ALLWELLS
Great	260	CP186F-Well4-46	CP186F	Well4	46	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	84	CP186F-Well4-46	CP186F	Well4	46	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1475	CP186F-Well6-44	CP186F	Well6	44	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1015	CP186F-Well6-44	CP186F	Well6	44	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	827	CP186F-Well6-44	CP186F	Well6	44	ALLBATCHES___ALLPLATES___ALLWELLS
Great	304	CP186F-Well6-44	CP186F	Well6	44	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	164	CP186F-Well6-44	CP186F	Well6	44	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	756	CP186F-Well5-72	CP186F	Well5	72	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	700	CP186F-Well5-72	CP186F	Well5	72	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	198	CP186F-Well5-72	CP186F	Well5	72	ALLBATCHES___ALLPLATES___ALLWELLS
Great	186	CP186F-Well5-72	CP186F	Well5	72	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	128	CP186F-Well5-72	CP186F	Well5	72	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2425	CP186F-Well3-56	CP186F	Well3	56	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2393	CP186F-Well3-56	CP186F	Well3	56	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1400	CP186F-Well3-56	CP186F	Well3	56	ALLBATCHES___ALLPLATES___ALLWELLS
Great	538	CP186F-Well3-56	CP186F	Well3	56	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	146	CP186F-Well3-56	CP186F	Well3	56	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1050	CP186F-Well4-28	CP186F	Well4	28	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	853	CP186F-Well4-28	CP186F	Well4	28	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	369	CP186F-Well4-28	CP186F	Well4	28	ALLBATCHES___ALLPLATES___ALLWELLS
Great	288	CP186F-Well4-28	CP186F	Well4	28	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	185	CP186F-Well4-28	CP186F	Well4	28	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1805	CP186F-Well2-84	CP186F	Well2	84	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1527	CP186F-Well2-84	CP186F	Well2	84	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	724	CP186F-Well2-84	CP186F	Well2	84	ALLBATCHES___ALLPLATES___ALLWELLS
Great	458	CP186F-Well2-84	CP186F	Well2	84	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	339	CP186F-Well2-84	CP186F	Well2	84	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1718	CP186F-Well1-76	CP186F	Well1	76	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1298	CP186F-Well1-76	CP186F	Well1	76	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1194	CP186F-Well1-76	CP186F	Well1	76	ALLBATCHES___ALLPLATES___ALLWELLS
Great	377	CP186F-Well1-76	CP186F	Well1	76	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	180	CP186F-Well1-76	CP186F	Well1	76	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	534	CP186F-Well6-80	CP186F	Well6	80	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	415	CP186F-Well6-80	CP186F	Well6	80	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	272	CP186F-Well6-80	CP186F	Well6	80	ALLBATCHES___ALLPLATES___ALLWELLS
Great	56	CP186F-Well6-80	CP186F	Well6	80	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	52	CP186F-Well6-80	CP186F	Well6	80	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2913	CP186F-Well2-48	CP186F	Well2	48	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2764	CP186F-Well2-48	CP186F	Well2	48	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1245	CP186F-Well2-48	CP186F	Well2	48	ALLBATCHES___ALLPLATES___ALLWELLS
Great	553	CP186F-Well2-48	CP186F	Well2	48	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	145	CP186F-Well2-48	CP186F	Well2	48	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1711	CP186F-Well5-36	CP186F	Well5	36	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1333	CP186F-Well5-36	CP186F	Well5	36	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1126	CP186F-Well5-36	CP186F	Well5	36	ALLBATCHES___ALLPLATES___ALLWELLS
Great	340	CP186F-Well5-36	CP186F	Well5	36	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	146	CP186F-Well5-36	CP186F	Well5	36	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1087	CP186F-Well4-64	CP186F	Well4	64	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	792	CP186F-Well4-64	CP186F	Well4	64	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	612	CP186F-Well4-64	CP186F	Well4	64	ALLBATCHES___ALLPLATES___ALLWELLS
Great	261	CP186F-Well4-64	CP186F	Well4	64	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	123	CP186F-Well4-64	CP186F	Well4	64	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	559	CP186F-Well1-14	CP186F	Well1	14	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	484	CP186F-Well1-14	CP186F	Well1	14	ALLBATCHES___ALLPLATES___ALLWELLS
Great	200	CP186F-Well1-14	CP186F	Well1	14	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	170	CP186F-Well1-14	CP186F	Well1	14	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	157	CP186F-Well1-14	CP186F	Well1	14	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	448	CP186F-Well6-97	CP186F	Well6	97	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	423	CP186F-Well6-97	CP186F	Well6	97	ALLBATCHES___ALLPLATES___ALLWELLS
Great	141	CP186F-Well6-97	CP186F	Well6	97	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	126	CP186F-Well6-97	CP186F	Well6	97	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	94	CP186F-Well6-97	CP186F	Well6	97	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	312	CP186F-Well3-30	CP186F	Well3	30	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	304	CP186F-Well3-30	CP186F	Well3	30	ALLBATCHES___ALLPLATES___ALLWELLS
Great	92	CP186F-Well3-30	CP186F	Well3	30	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	81	CP186F-Well3-30	CP186F	Well3	30	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	70	CP186F-Well3-30	CP186F	Well3	30	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2278	CP186F-Well1-50	CP186F	Well1	50	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1958	CP186F-Well1-50	CP186F	Well1	50	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	546	CP186F-Well1-50	CP186F	Well1	50	ALLBATCHES___ALLPLATES___ALLWELLS
Great	503	CP186F-Well1-50	CP186F	Well1	50	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	465	CP186F-Well1-50	CP186F	Well1	50	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	434	CP186F-Well5-89	CP186F	Well5	89	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	372	CP186F-Well5-89	CP186F	Well5	89	ALLBATCHES___ALLPLATES___ALLWELLS
Great	153	CP186F-Well5-89	CP186F	Well5	89	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	107	CP186F-Well5-89	CP186F	Well5	89	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	64	CP186F-Well5-89	CP186F	Well5	89	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	904	CP186F-Well2-22	CP186F	Well2	22	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	847	CP186F-Well2-22	CP186F	Well2	22	ALLBATCHES___ALLPLATES___ALLWELLS
Great	487	CP186F-Well2-22	CP186F	Well2	22	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	400	CP186F-Well2-22	CP186F	Well2	22	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	270	CP186F-Well2-22	CP186F	Well2	22	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	793	CP186F-Well1-32	CP186F	Well1	32	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	766	CP186F-Well1-32	CP186F	Well1	32	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	288	CP186F-Well1-32	CP186F	Well1	32	ALLBATCHES___ALLPLATES___ALLWELLS
Great	220	CP186F-Well1-32	CP186F	Well1	32	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	185	CP186F-Well1-32	CP186F	Well1	32	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	833	CP186F-Well6-79	CP186F	Well6	79	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	784	CP186F-Well6-79	CP186F	Well6	79	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	276	CP186F-Well6-79	CP186F	Well6	79	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	249	CP186F-Well6-79	CP186F	Well6	79	ALLBATCHES___ALLPLATES___ALLWELLS
Great	245	CP186F-Well6-79	CP186F	Well6	79	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	117	CP186F-Well3-12	CP186F	Well3	12	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	77	CP186F-Well3-12	CP186F	Well3	12	ALLBATCHES___ALLPLATES___ALLWELLS
Great	37	CP186F-Well3-12	CP186F	Well3	12	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	31	CP186F-Well3-12	CP186F	Well3	12	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	16	CP186F-Well3-12	CP186F	Well3	12	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2292	CP186F-Well2-40	CP186F	Well2	40	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2006	CP186F-Well2-40	CP186F	Well2	40	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	859	CP186F-Well2-40	CP186F	Well2	40	ALLBATCHES___ALLPLATES___ALLWELLS
Great	543	CP186F-Well2-40	CP186F	Well2	40	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	448	CP186F-Well2-40	CP186F	Well2	40	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	942	CP186F-Well1-23	CP186F	Well1	23	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	934	CP186F-Well1-23	CP186F	Well1	23	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	338	CP186F-Well1-23	CP186F	Well1	23	ALLBATCHES___ALLPLATES___ALLWELLS
Great	297	CP186F-Well1-23	CP186F	Well1	23	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	287	CP186F-Well1-23	CP186F	Well1	23	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	130	CP186F-Well3-3	CP186F	Well3	3	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	71	CP186F-Well3-3	CP186F	Well3	3	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	31	CP186F-Well3-3	CP186F	Well3	3	ALLBATCHES___ALLPLATES___ALLWELLS
Great	11	CP186F-Well3-3	CP186F	Well3	3	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	9	CP186F-Well3-3	CP186F	Well3	3	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	772	CP186F-Well1-5	CP186F	Well1	5	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	720	CP186F-Well1-5	CP186F	Well1	5	ALLBATCHES___ALLPLATES___ALLWELLS
Great	279	CP186F-Well1-5	CP186F	Well1	5	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	274	CP186F-Well1-5	CP186F	Well1	5	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	200	CP186F-Well1-5	CP186F	Well1	5	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	644	CP186F-Well5-98	CP186F	Well5	98	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	497	CP186F-Well5-98	CP186F	Well5	98	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	325	CP186F-Well5-98	CP186F	Well5	98	ALLBATCHES___ALLPLATES___ALLWELLS
Great	86	CP186F-Well5-98	CP186F	Well5	98	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	80	CP186F-Well5-98	CP186F	Well5	98	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	468	CP186F-Well2-31	CP186F	Well2	31	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	375	CP186F-Well2-31	CP186F	Well2	31	ALLBATCHES___ALLPLATES___ALLWELLS
Great	153	CP186F-Well2-31	CP186F	Well2	31	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	150	CP186F-Well2-31	CP186F	Well2	31	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	113	CP186F-Well2-31	CP186F	Well2	31	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	622	CP186F-Well1-41	CP186F	Well1	41	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	484	CP186F-Well1-41	CP186F	Well1	41	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	273	CP186F-Well1-41	CP186F	Well1	41	ALLBATCHES___ALLPLATES___ALLWELLS
Great	184	CP186F-Well1-41	CP186F	Well1	41	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	115	CP186F-Well1-41	CP186F	Well1	41	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1130	CP186F-Well2-13	CP186F	Well2	13	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	914	CP186F-Well2-13	CP186F	Well2	13	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	338	CP186F-Well2-13	CP186F	Well2	13	ALLBATCHES___ALLPLATES___ALLWELLS
Great	326	CP186F-Well2-13	CP186F	Well2	13	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	267	CP186F-Well2-13	CP186F	Well2	13	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	803	CP186F-Well6-88	CP186F	Well6	88	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	723	CP186F-Well6-88	CP186F	Well6	88	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	249	CP186F-Well6-88	CP186F	Well6	88	ALLBATCHES___ALLPLATES___ALLWELLS
Great	216	CP186F-Well6-88	CP186F	Well6	88	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	210	CP186F-Well6-88	CP186F	Well6	88	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1096	CP186F-Well2-4	CP186F	Well2	4	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1005	CP186F-Well2-4	CP186F	Well2	4	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	303	CP186F-Well2-4	CP186F	Well2	4	ALLBATCHES___ALLPLATES___ALLWELLS
Great	302	CP186F-Well2-4	CP186F	Well2	4	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	300	CP186F-Well2-4	CP186F	Well2	4	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1471	CP186F-Well6-6	CP186F	Well6	6	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1277	CP186F-Well6-6	CP186F	Well6	6	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	360	CP186F-Well6-6	CP186F	Well6	6	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	279	CP186F-Well6-6	CP186F	Well6	6	ALLBATCHES___ALLPLATES___ALLWELLS
Great	277	CP186F-Well6-6	CP186F	Well6	6	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1452	CP186F-Well6-15	CP186F	Well6	15	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1383	CP186F-Well6-15	CP186F	Well6	15	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	482	CP186F-Well6-15	CP186F	Well6	15	ALLBATCHES___ALLPLATES___ALLWELLS
Great	401	CP186F-Well6-15	CP186F	Well6	15	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	341	CP186F-Well6-15	CP186F	Well6	15	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1705	CP186F-Well5-43	CP186F	Well5	43	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1625	CP186F-Well5-43	CP186F	Well5	43	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	757	CP186F-Well5-43	CP186F	Well5	43	ALLBATCHES___ALLPLATES___ALLWELLS
Great	418	CP186F-Well5-43	CP186F	Well5	43	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	298	CP186F-Well5-43	CP186F	Well5	43	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	872	CP186F-Well1-83	CP186F	Well1	83	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	720	CP186F-Well1-83	CP186F	Well1	83	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	259	CP186F-Well1-83	CP186F	Well1	83	ALLBATCHES___ALLPLATES___ALLWELLS
Great	218	CP186F-Well1-83	CP186F	Well1	83	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	196	CP186F-Well1-83	CP186F	Well1	83	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2334	CP186F-Well3-27	CP186F	Well3	27	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1906	CP186F-Well3-27	CP186F	Well3	27	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1560	CP186F-Well3-27	CP186F	Well3	27	ALLBATCHES___ALLPLATES___ALLWELLS
Great	497	CP186F-Well3-27	CP186F	Well3	27	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	187	CP186F-Well3-27	CP186F	Well3	27	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2609	CP186F-Well2-55	CP186F	Well2	55	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2282	CP186F-Well2-55	CP186F	Well2	55	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1360	CP186F-Well2-55	CP186F	Well2	55	ALLBATCHES___ALLPLATES___ALLWELLS
Great	615	CP186F-Well2-55	CP186F	Well2	55	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	197	CP186F-Well2-55	CP186F	Well2	55	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1895	CP186F-Well1-47	CP186F	Well1	47	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1347	CP186F-Well1-47	CP186F	Well1	47	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1338	CP186F-Well1-47	CP186F	Well1	47	ALLBATCHES___ALLPLATES___ALLWELLS
Great	367	CP186F-Well1-47	CP186F	Well1	47	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	164	CP186F-Well1-47	CP186F	Well1	47	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1026	CP186F-Well6-51	CP186F	Well6	51	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	610	CP186F-Well6-51	CP186F	Well6	51	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	491	CP186F-Well6-51	CP186F	Well6	51	ALLBATCHES___ALLPLATES___ALLWELLS
Great	102	CP186F-Well6-51	CP186F	Well6	51	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	96	CP186F-Well6-51	CP186F	Well6	51	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1012	CP186F-Well2-19	CP186F	Well2	19	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1008	CP186F-Well2-19	CP186F	Well2	19	ALLBATCHES___ALLPLATES___ALLWELLS
Great	323	CP186F-Well2-19	CP186F	Well2	19	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	302	CP186F-Well2-19	CP186F	Well2	19	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	238	CP186F-Well2-19	CP186F	Well2	19	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1854	CP186F-Well3-63	CP186F	Well3	63	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1715	CP186F-Well3-63	CP186F	Well3	63	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	534	CP186F-Well3-63	CP186F	Well3	63	ALLBATCHES___ALLPLATES___ALLWELLS
Great	417	CP186F-Well3-63	CP186F	Well3	63	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	384	CP186F-Well3-63	CP186F	Well3	63	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1325	CP186F-Well4-35	CP186F	Well4	35	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	954	CP186F-Well4-35	CP186F	Well4	35	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	850	CP186F-Well4-35	CP186F	Well4	35	ALLBATCHES___ALLPLATES___ALLWELLS
Great	280	CP186F-Well4-35	CP186F	Well4	35	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	102	CP186F-Well4-35	CP186F	Well4	35	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	505	CP186F-Well4-8	CP186F	Well4	8	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	255	CP186F-Well4-8	CP186F	Well4	8	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	176	CP186F-Well4-8	CP186F	Well4	8	ALLBATCHES___ALLPLATES___ALLWELLS
Great	56	CP186F-Well4-8	CP186F	Well4	8	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	43	CP186F-Well4-8	CP186F	Well4	8	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1305	CP186F-Well1-29	CP186F	Well1	29	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1110	CP186F-Well1-29	CP186F	Well1	29	ALLBATCHES___ALLPLATES___ALLWELLS
Great	423	CP186F-Well1-29	CP186F	Well1	29	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	391	CP186F-Well1-29	CP186F	Well1	29	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	295	CP186F-Well1-29	CP186F	Well1	29	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1292	CP186F-Well6-33	CP186F	Well6	33	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1262	CP186F-Well6-33	CP186F	Well6	33	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	405	CP186F-Well6-33	CP186F	Well6	33	ALLBATCHES___ALLPLATES___ALLWELLS
Great	331	CP186F-Well6-33	CP186F	Well6	33	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	309	CP186F-Well6-33	CP186F	Well6	33	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	497	CP186F-Well5-61	CP186F	Well5	61	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	365	CP186F-Well5-61	CP186F	Well5	61	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	142	CP186F-Well5-61	CP186F	Well5	61	ALLBATCHES___ALLPLATES___ALLWELLS
Great	97	CP186F-Well5-61	CP186F	Well5	61	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	58	CP186F-Well5-61	CP186F	Well5	61	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2270	CP186F-Well3-45	CP186F	Well3	45	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1705	CP186F-Well3-45	CP186F	Well3	45	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1531	CP186F-Well3-45	CP186F	Well3	45	ALLBATCHES___ALLPLATES___ALLWELLS
Great	448	CP186F-Well3-45	CP186F	Well3	45	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	191	CP186F-Well3-45	CP186F	Well3	45	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	963	CP186F-Well4-17	CP186F	Well4	17	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	847	CP186F-Well4-17	CP186F	Well4	17	ALLBATCHES___ALLPLATES___ALLWELLS
